cct,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
32EJN0099Y,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,1,1,1,1
32DJN0045V,2,2,3,3,3,3,2,2,2,3,2,2,2,2,3,3,4,3,3,2,2,3
32DJN0130S,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
32DJN1594F,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,1,1,1,1
32EJN0197Z,6,6,6,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
32DJN1562N,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32PJN0037R,1,1,2,2,2,2,3,3,2,3,3,3,3,3,2,3,3,3,2,2,2,2
32DJN1102C,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,1,1
32DJN1017F,3,2,2,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,1,1,1,1
32DJN1320Q,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
32DJN0013C,6,6,6,7,7,7,8,8,9,7,7,7,7,7,7,8,8,8,8,8,8,8
32EJN0619Q,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,1,1,1,1
32DJN1586X,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN1344Z,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN1671U,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,1,1,1,1
32EJN0392B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0279J,2,3,2,3,2,3,3,2,2,2,2,3,3,2,2,2,2,2,1,1,1,1
32DJN0121K,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,1,1,1,1
32DJN0036N,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6
32DJN0472O,4,4,4,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5
32DJN0230R,3,3,4,3,3,3,3,4,4,4,4,5,5,5,4,5,4,4,4,4,4,4
32DJN0145U,3,3,3,3,3,3,2,3,2,2,2,3,3,3,4,3,4,3,2,2,2,2
32EJN0173P,3,3,3,3,2,2,3,2,1,2,1,2,2,3,3,2,2,2,1,1,1,1
32DJN0496Y,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,1,1,1,1
32DJN0581V,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2
32DJN0495Z,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN1563M,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,1,1,1,1
32DJN0580W,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,2,2,2,2
32PJN0036S,3,3,4,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,2,2,2,2
32DJN0254A,4,5,3,3,3,3,3,4,3,3,4,4,4,5,5,5,4,6,4,4,4,4
32DJN1016G,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,1,1,1,1
32DJN1101D,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN1236S,2,2,2,3,3,2,2,3,3,3,3,2,2,3,3,2,2,2,1,1,1,1
32DJN0169D,4,4,3,3,4,4,4,4,4,5,4,5,5,5,5,5,5,6,6,6,5,5
32DJN1321P,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32EJN0393A,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,1,1,1,1
32DJN1672T,3,3,2,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,1,1,1,1
32DJN1587W,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,1,1,1,1
32DJN0012D,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
32DJN0278K,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3
32DJN0363H,3,3,3,3,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
32DJN1345Z,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0362I,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0277L,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1
32DJN1148Y,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,2,2,3,1,1,1,1
32DJN0035O,4,5,5,4,4,5,5,5,6,7,6,6,6,5,5,5,6,5,6,6,6,6
32DJN0120L,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3
32DJN0471P,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0386S,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1
32DJN1213H,2,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,2,1,1,1,1
32EJN0283V,3,3,2,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,1,1,1,1
32DJN0059Y,5,5,5,5,5,5,4,3,6,5,5,5,5,5,5,5,7,5,5,5,5,5
32DJN0144V,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2
32EJN0198Y,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2
32DJN1128K,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
32DJN0015A,10,9,9,9,10,10,10,10,11,10,10,10,10,10,10,10,10,11,10,10,10,10
32DJN1560P,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
32PJN0039P,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0451B,5,8,6,6,6,6,7,6,7,6,7,7,7,7,7,6,6,6,6,6,6,6
32DJN0366E,6,5,6,5,6,6,5,5,5,5,5,5,5,6,6,6,6,5,6,6,6,6
32DJN1104A,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,1,1,1,1
32DJN1019D,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN1233V,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0124H,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2
32DJN0039K,8,8,8,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10
32DJN1584Z,2,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0474M,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0389P,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0232P,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32EJN0260K,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,1,1,1
32DJN1343A,2,3,3,3,2,2,3,3,2,3,2,3,3,2,3,3,2,3,1,1,1,1
32DJN0147S,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
32DJN0498W,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0583T,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0256Z,8,8,8,8,8,8,9,9,9,8,8,8,8,8,8,7,8,8,7,8,8,8
32DJN0341W,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,1,2,2,2
32DJN1210K,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0340X,2,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2
32DJN0014B,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DJN0450C,8,7,8,8,9,9,9,9,10,10,10,11,11,10,10,10,10,10,10,10,10,10
32PJN0038Q,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3
32DJN1018E,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,1,1,1
32DJN1103B,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1
32DJN1234U,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32EJN0068E,2,3,2,3,3,2,3,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1
32DJN1670V,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,1,1,1,1
32DJN0123I,3,3,3,3,3,2,3,3,2,3,2,2,2,2,2,2,2,2,1,1,1,1
32DJN0038L,4,4,4,4,4,5,5,5,5,4,5,4,4,4,4,3,3,3,2,2,2,2
32EJN0261J,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1
32DJN0122J,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2
32DJN0037M,9,11,10,10,11,10,10,10,10,10,10,11,11,11,11,11,10,10,10,10,10,9
32DJN0473N,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
32DJN0388Q,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,1,1,1,1
32DJN0146T,6,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,7,7,7,8
32DJN0231Q,5,6,5,5,5,7,7,7,7,7,7,8,8,7,7,7,6,7,7,7,7,7
32DJN0255Z,2,3,3,3,2,3,2,3,3,3,4,4,4,5,6,5,6,6,5,6,5,5
32DJN0582U,3,3,3,3,3,2,3,3,3,2,3,3,3,4,3,3,4,4,3,3,3,3
32DJN0497X,4,5,4,5,4,4,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,3
32DJN1126M,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN1675Q,3,3,3,3,3,3,2,3,3,3,3,2,2,2,3,3,3,3,1,1,1,1
32DJN0368C,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN1348W,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
32DJN0126F,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,1,1,1,2
32DJN0211C,4,4,4,5,4,4,4,6,5,5,5,5,5,5,5,5,6,6,6,6,6,6
32DJN0562G,3,4,5,5,5,4,6,5,7,7,6,6,6,7,6,6,7,7,7,7,7,7
32DJN0477J,4,5,5,5,5,5,8,5,5,5,5,5,5,6,5,6,6,5,5,5,5,5
32DJN0234N,5,5,5,5,6,6,7,7,9,3,8,9,9,9,9,8,8,8,8,8,8,8
32DJN0149Q,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,3,3,1,1,1,1
32DJN1105Z,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32EJN0177L,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0670O,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1
32DJN0585R,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN1301B,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1
32DJN1216E,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32EJN0020L,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,5,5,5,5,4,4
32DJN0258X,3,3,3,3,3,3,2,3,4,3,3,5,5,5,4,4,5,6,4,4,4,4
32DJN0343U,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,1,1,1
32DJN1652F,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN1567I,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32EJN0371P,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32PJN0032W,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0101X,7,7,7,7,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9
32DJN0016Z,5,4,5,4,4,4,4,4,5,5,5,5,5,7,8,8,8,8,8,8,8,8
32DJN1325L,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN1676P,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN1129J,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
32DJN1349V,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
32DJN0210D,4,4,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
32DJN0125G,6,5,5,5,5,5,5,5,5,5,5,5,5,6,7,5,5,5,4,4,4,4
32DJN0476K,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1
32DJN0561H,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32EJN0591A,3,1,3,3,3,3,2,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2
32EJN0264G,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,2
32DJN0475L,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0560I,3,6,3,3,4,4,3,4,4,3,4,4,4,4,3,4,3,5,3,3,3,3
32DJN1217D,2,2,2,2,3,3,2,3,2,2,2,2,2,3,3,3,2,2,1,1,1,1
32DJN1302A,3,3,2,3,3,3,3,3,3,3,2,2,2,3,3,3,2,3,2,2,2,2
32DJN0148R,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,4,3,3,3,4
32DJN0233O,5,5,5,5,3,3,3,3,3,3,3,2,2,2,3,3,2,3,2,2,2,2
32DJN1568H,3,2,2,3,2,3,3,3,3,3,3,2,2,2,3,3,3,3,1,1,1,1
32PJN0031X,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2
32DJN0499V,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0584S,3,3,2,3,2,3,3,3,3,3,3,3,3,4,5,6,5,5,5,5,5,5
32DJN1653E,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32EJN0481V,5,6,4,5,5,5,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5
32DJN0342V,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0100Y,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,6,6
32DJN0257Y,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN1564L,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,1,1,1,1
32PJN0035T,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN1322O,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,1,1,1,1
32DJN1237R,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0128D,2,3,3,2,3,3,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2
32DJN0213A,6,8,8,8,7,8,7,7,8,7,8,10,10,9,9,9,9,10,10,10,10,10
32EJN0265F,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0479H,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0564E,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
32DJN1346Y,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0322H,3,3,2,3,3,3,2,3,2,3,3,3,3,2,2,2,2,2,1,1,1,1
32DJN0237K,3,3,3,3,3,3,3,3,3,3,4,5,5,4,3,3,3,3,2,2,2,2
32DJN0587P,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,1,1,1,1
32EJN0022J,5,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,5,5,5,4
32DJN0345S,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,1,1,1,1
32DJN0430P,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,1,1,1,1
32DJN1541A,3,2,3,3,2,2,3,3,3,3,2,2,2,2,3,3,2,2,1,1,1,1
32EJN0373N,4,4,3,4,3,4,4,4,4,5,4,4,4,5,5,5,5,5,5,4,4,4
32EJN0288Q,3,3,2,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,1
32DJN0018Y,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,9,9,9,9
32DJN0103V,6,6,6,6,6,6,6,5,7,6,5,6,6,5,5,5,5,5,5,5,4,4
32DJN1214G,2,3,3,2,3,3,3,3,3,3,3,2,2,2,2,2,3,3,1,1,1,1
32DJN0454Z,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32EJN0397X,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
32DJN1565K,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
32DJN1323N,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
32DJN0212B,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,4,3,3,3
32DJN1674R,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1
32DJN1589U,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32EJN0592Z,3,3,3,3,3,2,3,3,2,2,2,2,2,2,1,3,3,3,3,3,3,3
32DJN0127E,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0563F,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0478I,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN1347X,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32EJN0266E,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0236L,5,5,5,5,5,6,6,6,6,6,5,7,7,7,8,9,8,8,8,9,9,8
32EJN0374M,4,4,4,4,4,5,5,5,5,5,5,7,7,6,6,5,5,6,5,5,5,6
32DJN0235M,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,4,4,2,3,3,3
32DJN1106Z,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0586Q,3,2,2,3,3,3,3,3,2,3,2,2,2,2,3,3,2,2,1,1,1,1
32DJN1300C,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0102W,4,5,5,5,5,5,4,5,5,5,5,5,5,7,8,7,6,6,7,7,7,7
32DJN0017Z,8,7,8,7,7,7,7,7,8,7,7,7,7,7,7,7,8,9,8,8,7,7
32DJN0259W,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0344T,2,3,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,2,2,2,2
32DJN1566J,3,3,3,3,2,3,2,3,3,2,2,3,3,2,2,3,3,3,1,1,1,1
32DJN0453Z,4,5,5,5,5,5,5,6,5,5,5,5,5,6,6,6,6,7,6,6,5,5
32PJN0033V,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,2,3,3,1,1,1,1
32EJN0483T,3,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3
32DJN1651G,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN1522M,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,1,1,1,1
32EJN0267D,5,5,4,3,3,3,3,3,3,2,5,5,5,5,4,3,3,4,4,3,3,3
32EJN0352A,3,4,3,4,5,4,4,4,4,4,5,4,4,4,5,5,4,5,4,4,4,4
32EJN0593Z,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
32DJN0566C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32EJN0110D,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,9,8,8,8,8
32DJN0239I,2,2,2,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0324F,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32EJN0461H,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,1,1,1,1,1
32DJN0347Q,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,2,2,2,2,2
32DJN1656B,3,2,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,2,2,2,2
32DJN0432N,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32EJN0375L,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0105T,5,5,5,5,5,5,5,5,5,5,3,3,3,4,3,3,3,3,3,3,3,3
32EJN0460I,4,4,4,4,4,5,4,5,5,5,5,5,5,4,4,4,5,4,4,4,4,4
32DJN1329H,3,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,1,1,1,1
32DJN1109W,3,2,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,1,1,1,1
32EJN0484S,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0214Z,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
32DJN0129C,3,3,2,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,1,1,1,1
32DJN0650A,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3
32DJN1632S,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0565D,3,2,3,3,3,3,2,1,3,2,3,3,3,3,3,3,3,3,2,2,2,2
32DJN0238J,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,5,6,6,6,6,6,6
32DJN0323G,4,4,4,3,5,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6
32EJN0462G,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1
32DJN1305Y,3,3,2,2,3,3,3,3,2,2,3,2,2,2,2,3,2,2,1,1,1,1
32DJN0589N,5,5,5,5,4,5,4,5,4,5,4,5,5,6,6,6,5,6,6,4,4,5
32DJN0588O,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN1657A,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,18,1,1,1,1
32EJN0485R,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32EJN0570O,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
32DJN0019X,7,7,7,7,7,8,8,9,8,9,9,9,9,9,9,10,9,9,9,9,9,9
32DJN0104U,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
32DJN0431O,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
32DJN1108X,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32EJN0243U,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32EJN0001X,6,7,7,7,8,8,8,8,9,9,9,8,8,8,8,8,8,8,8,8,8,8
32EJN0269B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0568A,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,1,1,1
32DJN1677O,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32EJN0112B,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
32DJN0326D,3,3,3,3,3,3,2,2,2,2,3,2,2,3,3,2,3,3,2,2,2,2
32EJN0378I,3,2,3,2,1,2,3,3,3,3,3,3,3,3,3,2,3,3,1,1,1,1
32DJN1544Y,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0108Q,3,3,2,3,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
32DJN0435K,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32EJN0463F,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
32DJN0107R,3,3,3,3,3,3,3,2,3,2,2,2,2,2,3,3,3,3,3,2,2,2
32EJN0486Q,4,4,4,4,5,5,5,5,4,4,4,4,4,5,5,4,4,4,4,4,4,4
32DJN1218C,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2
32DJN1654D,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN0458V,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN1569G,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,1,1,1
32EJN0002W,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
32DJN0652Z,3,3,3,3,3,3,3,4,4,4,4,5,5,6,7,7,5,5,4,4,4,4
32EJN0159W,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32DJN1327J,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32EJN0244T,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,1,1,1
32DJN0216Y,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1
32DJN0301V,2,3,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,1,1,1,1
32DJN0567B,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32DJN1521N,3,2,2,2,2,2,3,2,3,2,2,2,2,3,2,2,2,2,1,1,1,1
32DJN0325E,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32EJN0028D,3,2,3,2,3,3,2,2,1,3,3,2,2,2,2,2,2,2,1,1,1,1
32DJN0349O,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,3
32DJN1303Z,3,3,3,3,3,2,3,3,2,3,2,3,3,2,3,2,3,3,1,1,1,1
32DJN0434L,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1
32EJN0464E,6,5,6,6,5,5,5,6,5,5,5,6,6,6,6,5,5,5,5,5,5,5
